"pgi"	"subject"	"case"	"id"	"trialNr.x"	"condition"	"likelihood.read"	"likelihood.share"	"dfc"	"subject.y"	"trialNr.y"	"case.x"	"condition.x"	"num.fix.total"	"mean.fixation.duration..s."	"mean.fixation.duration.in.AOI..s."	"mean.fixation.duration.not.in.AOI..s."	"num.dwells_01.source."	"num.dwells_02.intro."	"num.dwells_03.image."	"num.dwells_04.headline."	"num.dwells_05.reactions."	"num.dwells_06.count."	"num.dwells_07.comtop."	"num.dwells_08.combottom."	"mean.dwell.dur_01.source...s."	"mean.dwell.dur_02.intro...s."	"mean.dwell.dur_03.image...s."	"mean.dwell.dur_04.headline...s."	"mean.dwell.dur_05.reactions...s."	"mean.dwell.dur_06.count...s."	"mean.dwell.dur_07.comtop...s."	"mean.dwell.dur_08.combottom...s."	"total.dwell.dur_01.source...s."	"total.dwell.dur_02.intro...s."	"total.dwell.dur_03.image...s."	"total.dwell.dur_04.headline...s."	"total.dwell.dur_05.reactions...s."	"total.dwell.dur_06.count...s."	"total.dwell.dur_07.comtop...s."	"total.dwell.dur_08.combottom...s."	"total.dwell.dur.before.comment_01.source...s."	"total.dwell.dur.before.comment_02.intro...s."	"total.dwell.dur.before.comment_03.image...s."	"total.dwell.dur.before.comment_04.headline...s."	"total.dwell.dur.before.comment_05.reactions...s."	"total.dwell.dur.before.comment_06.count...s."	"total.dwell.dur.after.comment_01.source...s."	"total.dwell.dur.after.comment_02.intro...s."	"total.dwell.dur.after.comment_03.image...s."	"total.dwell.dur.after.comment_04.headline...s."	"total.dwell.dur.after.comment_05.reactions...s."	"total.dwell.dur.after.comment_06.count...s."	"first.fix.latency_01.source...s."	"first.fix.latency_02.intro...s."	"first.fix.latency_03.image...s."	"first.fix.latency_04.headline...s."	"first.fix.latency_05.reactions...s."	"first.fix.latency_06.count...s."	"first.fix.latency_07.comtop...s."	"first.fix.latency_08.combottom...s."	"mean.RMS..deg."	"mean.sqrt.BCEA...deg."	"data.loss..fraction."	"total.dwell.dur_09.com"	"total_dwell_comments"	"total_dwell_post_comments"	"total_dwell_post"	"total_dwell_post_before"	"total_dwell_post_after"	"case.y"	"condition.y"	"charCount1"	"wordCount1"	"charCount2"	"wordCount2"	"comments_char_count"	"comments_word_count"	"rel_dwell_com_cc"	"rel_dwell_com_wc"	"post_genre"	"post_po_binary"	"Timestamp"	"Fyll.i.ditt.födelseår"	"Kön"	"freq_facebook_use"	"freq_share_binary"	"comments_share"	"variable"	"post_genre_subject_interest"	"post_genre_binary"
"149-po"	149	"124292684247609_1806817052661822"	"149|124292684247609_1806817052661822|disagree"	4	"disagree"	5.511	0.022	"124292684247609_1806817052661822|disagree"	149	4	"124292684247609_1806817052661822"	"disagree"	46	0.217	0.218	0	0	3	4	1	0	0	1	0	0	2.037	0.294	1.848	0	0	0.467	0	0	6.11	1.176	1.848	0	0	0.467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0.381	8.758	0	0	11.104	0	0.134	0.213	0.021	0.467	0.467	9.601	9.134	0	0	"124292684247609_1806817052661822"	"disagree"	132	28	75	20	207	48	2.25603864734299	9.72916666666667	"po"	1	"10/19/2018 12:25:34"	1997	"Kvinna"	5	1	1	"po"	4	"1"
"149-so"	149	"124292684247609_1877491672261026"	"149|124292684247609_1877491672261026|agree"	5	"agree"	2.022	0	"124292684247609_1877491672261026|agree"	149	5	"124292684247609_1877491672261026"	"agree"	28	0.261	0.263	0	0	3	4	3	2	0	0	0	0	1.402	0.242	0.538	0.151	0	0	0	0	4.205	0.968	1.613	0.303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225	0.454	5.567	5.742	0	0	0	0.14	0.249	0.022	0	0	7.089	7.089	0	0	"124292684247609_1877491672261026"	"agree"	195	41	114	27	309	68	0	0	"so"	0	"10/19/2018 12:25:34"	1997	"Kvinna"	5	1	1	"so"	4	"0"
"149-so"	149	"124292684247609_1616749178335278"	"149|124292684247609_1616749178335278|disagree"	15	"disagree"	9.956	0	"124292684247609_1616749178335278|disagree"	149	15	"124292684247609_1616749178335278"	"disagree"	32	0.217	0.217	0	0	0	3	3	1	0	0	0	0	0	1.045	1.199	0.228	0	0	0	0	0	3.135	3.596	0.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143	2.181	3.438	0	0	0	0.067	0.152	0	0	0	6.959	6.959	0	0	"124292684247609_1616749178335278"	"disagree"	60	15	219	53	279	68	0	0	"so"	0	"10/19/2018 12:25:34"	1997	"Kvinna"	5	1	1	"so"	4	"0"
"149-so"	149	"124292684247609_1847938621882998"	"149|124292684247609_1847938621882998|disagree"	11	"disagree"	0.1	0	"124292684247609_1847938621882998|disagree"	149	11	"124292684247609_1847938621882998"	"disagree"	32	0.215	0.215	0	0	1	3	1	0	0	0	0	0	5.032	0.278	1.022	0	0	0	0	0	5.032	0.834	1.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329	0.129	6.631	0	0	0	0	0.126	0.299	0.024	0	0	6.888	6.888	0	0	"124292684247609_1847938621882998"	"disagree"	215	47	60	11	275	58	0	0	"so"	0	"10/19/2018 12:25:34"	1997	"Kvinna"	5	1	1	"so"	4	"0"
"149-so"	149	"124292684247609_1760127997330728"	"149|124292684247609_1760127997330728|agree"	7	"agree"	0	0	"124292684247609_1760127997330728|agree"	149	7	"124292684247609_1760127997330728"	"agree"	42	0.246	0.245	0	0	3	4	1	0	0	0	0	0	1.91	0.277	2.72	0	0	0	0	0	5.73	1.109	2.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147	1.23	7.857	0	0	0	0	0	0.182	0.023	0	0	9.559	9.559	0	0	"124292684247609_1760127997330728"	"agree"	90	22	32	7	122	29	0	0	"so"	0	"10/19/2018 12:25:34"	1997	"Kvinna"	5	1	1	"so"	4	"0"
"149-sp"	149	"124292684247609_1551408811535982"	"149|124292684247609_1551408811535982|disagree"	18	"agree"	0.056	0.089	"124292684247609_1551408811535982|disagree"	149	18	"124292684247609_1551408811535982"	"disagree"	11	0.237	0.237	0	0	2	2	1	0	0	0	0	0	0.607	0.2	0.997	0	0	0	0	0	1.213	0.4	0.997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363	0.163	1.621	0	0	0	0	0.08	0.194	0	0	0	2.61	2.61	0	0	"124292684247609_1551408811535982"	"disagree"	77	14	57	12	134	26	0	0	"sp"	0	"10/19/2018 12:25:34"	1997	"Kvinna"	5	1	1	"sp"	1	"0"
"149-sp"	149	"124292684247609_1696704947006367"	"149|124292684247609_1696704947006367|agree"	12	"agree"	5.144	0.011	"124292684247609_1696704947006367|agree"	149	12	"124292684247609_1696704947006367"	"agree"	67	0.228	0.228	0	0	2	4	1	0	0	0	0	0	2.255	1.559	4.558	0	0	0	0	0	4.51	6.237	4.558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.417	0.132	8.183	0	0	0	0	0.12	0.352	0.026	0	0	15.305	15.305	0	0	"124292684247609_1696704947006367"	"agree"	303	70	97	24	400	94	0	0	"sp"	0	"10/19/2018 12:25:34"	1997	"Kvinna"	5	1	1	"sp"	1	"0"
"149-sp"	149	"124292684247609_1768089829867878"	"149|124292684247609_1768089829867878|disagree"	14	"disagree"	0.033	0	"124292684247609_1768089829867878|disagree"	149	14	"124292684247609_1768089829867878"	"disagree"	14	0.197	0.197	0	0	0	2	1	0	0	0	0	0	0	0.424	1.914	0	0	0	0	0	0	0.849	1.914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172	0.97	0	0	0	0	0.062	0.155	0	0	0	2.763	2.763	0	0	"124292684247609_1768089829867878"	"disagree"	29	6	47	10	76	16	0	0	"sp"	0	"10/19/2018 12:25:34"	1997	"Kvinna"	5	1	1	"sp"	1	"0"
"149-sp"	149	"124292684247609_1870482682961925"	"149|124292684247609_1870482682961925|agree"	10	"agree"	0	0	"124292684247609_1870482682961925|agree"	149	10	"124292684247609_1870482682961925"	"agree"	25	0.227	0.227	0	0	2	3	1	0	0	0	0	0	2.078	0.245	0.795	0	0	0	0	0	4.156	0.734	0.795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536	0.201	5.441	0	0	0	0	0.066	0.159	0	0	0	5.685	5.685	0	0	"124292684247609_1870482682961925"	"agree"	48	12	101	23	149	35	0	0	"sp"	0	"10/19/2018 12:25:34"	1997	"Kvinna"	5	1	1	"sp"	1	"0"
"150-cu"	150	"124292684247609_1529460447064152"	"150|124292684247609_1529460447064152|agree"	4	"agree"	5.633	5	"124292684247609_1529460447064152|agree"	150	4	"124292684247609_1529460447064152"	"agree"	33	0.216	0.216	0	0	0	2	1	1	0	1	1	0	0	0.787	0.885	0.153	0	2.899	1.62	0	0	1.574	0.885	0.153	0	2.899	1.62	0	0	1.574	0.885	0.153	0	0	0	0	0	0	0	0	0	0.185	0.54	0.361	0	3.099	6.196	0.072	0.158	0	4.519	4.519	7.131	2.612	2.612	0	"124292684247609_1529460447064152"	"agree"	43	12	38	7	81	19	55.7901234567901	237.842105263158	"cu"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"cu"	4	"0"
"150-cu"	150	"124292684247609_1846952198648307"	"150|124292684247609_1846952198648307|disagree"	12	"disagree"	6.956	5	"124292684247609_1846952198648307|disagree"	150	12	"124292684247609_1846952198648307"	"disagree"	97	0.207	0.207	0	0	0	3	3	1	0	3	2	0	0	1.884	1.017	0.319	0	2.062	2.412	0	0	5.652	3.051	0.319	0	6.187	4.823	0	0	4.874	2.179	0.319	0	0	0	0.778	0	0	0	0	0	0.142	3.893	7.575	0	8.2	14.213	0.06	0.149	0	11.01	11.01	20.032	9.022	7.372	0.778	"124292684247609_1846952198648307"	"disagree"	160	42	115	27	275	69	40.0363636363636	159.565217391304	"cu"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"cu"	4	"0"
"150-cu"	150	"124292684247609_1635135699829959"	"150|124292684247609_1635135699829959|disagree"	14	"disagree"	2.133	5	"124292684247609_1635135699829959|disagree"	150	14	"124292684247609_1635135699829959"	"disagree"	19	0.209	0.209	0	0	1	3	1	0	0	1	0	0	0.177	0.81	0.929	0	0	0.443	0	0	0.177	2.431	0.929	0	0	0.443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278	0.473	1.813	0	0	3.506	0	0.065	0.183	0	0.443	0.443	3.98	3.537	0	0	"124292684247609_1635135699829959"	"disagree"	152	30	75	17	227	47	1.95154185022026	9.42553191489362	"cu"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"cu"	4	"0"
"150-cu"	150	"124292684247609_1707733802570148"	"150|124292684247609_1707733802570148|agree"	6	"agree"	0.011	5	"124292684247609_1707733802570148|agree"	150	6	"124292684247609_1707733802570148"	"agree"	67	0.216	0.216	0	0	0	2	2	0	0	1	1	0	0	1.91	1.018	0	0	4.988	3.596	0	0	3.82	2.036	0	0	4.988	3.596	0	0	3.39	1.868	0	0	0	0	0.43	0.168	0	0	0	0	0.168	3.868	0	0	5.867	11.316	0.058	0.149	0	8.584	8.584	14.44	5.856	5.258	0.598	"124292684247609_1707733802570148"	"agree"	111	25	147	33	258	58	33.2713178294574	148	"cu"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"cu"	4	"0"
"150-ec"	150	"124292684247609_1658676644142531"	"150|124292684247609_1658676644142531|disagree"	8	"disagree"	0.144	5	"124292684247609_1658676644142531|disagree"	150	8	"124292684247609_1658676644142531"	"disagree"	22	0.197	0.197	0	0	0	1	1	1	0	1	0	0	0	2.665	0.6	0.138	0	0.941	0	0	0	2.665	0.6	0.138	0	0.941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155	3.19	3.045	0	3.84	0	0.077	0.198	0	0.941	0.941	4.344	3.403	0	0	"124292684247609_1658676644142531"	"disagree"	262	57	132	31	394	88	2.38832487309645	10.6931818181818	"ec"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"ec"	1	"1"
"150-ec"	150	"124292684247609_1770258722984322"	"150|124292684247609_1770258722984322|agree"	15	"agree"	3.567	5	"124292684247609_1770258722984322|agree"	150	15	"124292684247609_1770258722984322"	"agree"	28	0.21	0.21	0	0	0	3	2	0	0	1	0	0	0	0.807	1.192	0	0	1.065	0	0	0	2.42	2.385	0	0	1.065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169	2.049	0	0	5.417	0	0.069	0.186	0	1.065	1.065	5.87	4.805	0	0	"124292684247609_1770258722984322"	"agree"	35	10	87	21	122	31	8.72950819672131	34.3548387096774	"ec"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"ec"	1	"1"
"150-ec"	150	"124292684247609_1646987058644823"	"150|124292684247609_1646987058644823|disagree"	21	"disagree"	2.567	5	"124292684247609_1646987058644823|disagree"	150	21	"124292684247609_1646987058644823"	"disagree"	21	0.208	0.208	0	0	1	3	1	1	0	0	0	0	0.262	1.007	0.946	0.143	0	0	0	0	0.262	3.021	0.946	0.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.392	0.157	3.385	3.23	0	0	0	0.089	0.205	0	0	0	4.372	4.372	0	0	"124292684247609_1646987058644823"	"disagree"	204	43	121	31	325	74	0	0	"ec"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"ec"	1	"1"
"150-ec"	150	"124292684247609_1618187394858123"	"150|124292684247609_1618187394858123|agree"	19	"agree"	0.311	5	"124292684247609_1618187394858123|agree"	150	19	"124292684247609_1618187394858123"	"agree"	29	0.203	0.203	0	0	1	4	1	0	0	1	0	0	0.17	0.877	1.827	0	0	0.396	0	0	0.17	3.508	1.827	0	0	0.396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.563	0.172	3.266	0	0	5.865	0	0.228	0.248	0.031	0.396	0.396	5.901	5.505	0	0	"124292684247609_1618187394858123"	"agree"	133	32	124	23	257	55	1.5408560311284	7.2	"ec"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"ec"	1	"1"
"150-po"	150	"124292684247609_1707740985902763"	"150|124292684247609_1707740985902763|agree"	16	"agree"	6.733	5	"124292684247609_1707740985902763|agree"	150	16	"124292684247609_1707740985902763"	"agree"	51	0.218	0.219	0.178	0	2	1	1	0	0	1	0	0	4.251	0.22	1.693	0	0	0.549	0	0	8.502	0.22	1.693	0	0	0.549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167	3.757	9.59	0	0	11.592	0	0.081	0.215	0	0.549	0.549	10.964	10.415	0	0	"124292684247609_1707740985902763"	"agree"	302	62	138	26	440	88	1.24772727272727	6.23863636363636	"po"	1	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"po"	5	"1"
"150-po"	150	"124292684247609_1806817052661822"	"150|124292684247609_1806817052661822|disagree"	9	"disagree"	2.778	5	"124292684247609_1806817052661822|disagree"	150	9	"124292684247609_1806817052661822"	"disagree"	21	0.211	0.211	0	0	1	1	1	1	0	0	0	0	0.133	2.53	1.346	0.412	0	0	0	0	0.133	2.53	1.346	0.412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0.213	2.97	4.43	0	0	0	0.064	0.18	0	0	0	4.421	4.421	0	0	"124292684247609_1806817052661822"	"disagree"	132	28	75	20	207	48	0	0	"po"	1	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"po"	5	"1"
"150-po"	150	"124292684247609_1587741834569346"	"150|124292684247609_1587741834569346|disagree"	18	"disagree"	9.333	5	"124292684247609_1587741834569346|disagree"	150	18	"124292684247609_1587741834569346"	"disagree"	45	0.201	0.201	0.175	0	1	2	1	0	0	1	0	0	4.828	0.942	1.598	0	0	0.539	0	0	4.828	1.883	1.598	0	0	0.539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339	5.607	7.04	0	0	8.837	0	0.059	0.167	0	0.539	0.539	8.848	8.309	0	0	"124292684247609_1587741834569346"	"disagree"	179	43	297	64	476	107	1.13235294117647	5.03738317757009	"po"	1	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"po"	5	"1"
"150-po"	150	"124292684247609_1521205261223004"	"150|124292684247609_1521205261223004|agree"	17	"agree"	6.811	5	"124292684247609_1521205261223004|agree"	150	17	"124292684247609_1521205261223004"	"agree"	26	0.208	0.208	0	0	2	2	1	0	0	1	0	0	0.327	1.252	0.689	0	0	1.554	0	0	0.654	2.505	0.689	0	0	1.554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151	0.329	3.531	0	0	4.303	0	0.068	0.184	0	1.554	1.554	5.402	3.848	0	0	"124292684247609_1521205261223004"	"agree"	87	20	72	19	159	39	9.77358490566038	39.8461538461538	"po"	1	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"po"	5	"1"
"150-so"	150	"124292684247609_1877491672261026"	"150|124292684247609_1877491672261026|agree"	10	"agree"	0.022	5	"124292684247609_1877491672261026|agree"	150	10	"124292684247609_1877491672261026"	"agree"	23	0.225	0.225	0	0	1	2	1	0	0	1	0	0	1.103	1.608	0.617	0	0	0.235	0	0	1.103	3.216	0.617	0	0	0.235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.351	0.151	4.736	0	0	5.404	0	0.089	0.258	0.029	0.235	0.235	5.171	4.936	0	0	"124292684247609_1877491672261026"	"agree"	195	41	114	27	309	68	0.760517799352751	3.45588235294118	"so"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"so"	5	"0"
"150-so"	150	"124292684247609_1760127997330728"	"150|124292684247609_1760127997330728|disagree"	2	"disagree"	4.944	5	"124292684247609_1760127997330728|disagree"	150	2	"124292684247609_1760127997330728"	"disagree"	60	0.209	0.209	0	0	2	3	1	0	0	1	1	0	0.171	1.17	2.324	0	0	6.096	0.247	0	0.343	3.51	2.324	0	0	6.096	0.247	0	0.343	3.173	2.324	0	0	0	0	0.337	0	0	0	0	0.172	0.361	3.992	0	0	6.621	13.122	0.059	0.139	0	6.343	6.343	12.52	6.177	5.84	0.337	"124292684247609_1760127997330728"	"disagree"	190	48	109	27	299	75	21.2140468227425	84.5733333333333	"so"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"so"	5	"0"
"150-so"	150	"124292684247609_1616749178335278"	"150|124292684247609_1616749178335278|agree"	20	"agree"	0.944	5	"124292684247609_1616749178335278|agree"	150	20	"124292684247609_1616749178335278"	"agree"	18	0.227	0.231	0.162	0	0	4	2	0	0	1	0	0	0	0.53	0.594	0	0	0.622	0	0	0	2.118	1.188	0	0	0.622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151	0.824	0	0	2.979	0	0.066	0.187	0	0.622	0.622	3.928	3.306	0	0	"124292684247609_1616749178335278"	"agree"	191	42	214	39	405	81	1.5358024691358	7.67901234567901	"so"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"so"	5	"0"
"150-so"	150	"124292684247609_1847938621882998"	"150|124292684247609_1847938621882998|disagree"	11	"disagree"	0.544	5	"124292684247609_1847938621882998|disagree"	150	11	"124292684247609_1847938621882998"	"disagree"	29	0.197	0.199	0	0	1	2	1	1	0	1	0	0	1.977	0.79	1.232	0.182	0	0.603	0	0	1.977	1.58	1.232	0.182	0	0.603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337	0.164	4.211	4.019	0	5.572	0	0.058	0.153	0	0.603	0.603	5.574	4.971	0	0	"124292684247609_1847938621882998"	"disagree"	215	47	60	11	275	58	2.19272727272727	10.3965517241379	"so"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"so"	5	"0"
"150-sp"	150	"124292684247609_1870482682961925"	"150|124292684247609_1870482682961925|disagree"	5	"disagree"	0.756	5	"124292684247609_1870482682961925|disagree"	150	5	"124292684247609_1870482682961925"	"disagree"	22	0.193	0.193	0	0	1	2	1	0	0	1	0	0	0.273	1.027	0.704	0	0	1.223	0	0	0.273	2.054	0.704	0	0	1.223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497	0.142	2.652	0	0	3.42	0	0.388	0.593	0.039	1.223	1.223	4.254	3.031	0	0	"124292684247609_1870482682961925"	"disagree"	41	9	36	10	77	19	15.8831168831169	64.3684210526316	"sp"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"sp"	3	"0"
"150-sp"	150	"124292684247609_1551408811535982"	"150|124292684247609_1551408811535982|agree"	13	"agree"	7.167	5	"124292684247609_1551408811535982|agree"	150	13	"124292684247609_1551408811535982"	"agree"	59	0.259	0.261	0.117	0	1	3	2	0	0	1	1	0	0.193	3.758	1.291	0	0	0.972	0.137	0	0.193	11.275	2.583	0	0	0.972	0.137	0	0.193	11.275	2.583	0	0	0	0	0	0	0	0	0	2.545	0.155	13.355	0	0	16.922	18.128	0.068	0.187	0	1.109	1.109	15.16	14.051	14.051	0	"124292684247609_1551408811535982"	"agree"	47	10	61	12	108	22	10.2685185185185	50.4090909090909	"sp"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"sp"	3	"0"
"150-sp"	150	"124292684247609_1696704947006367"	"150|124292684247609_1696704947006367|disagree"	3	"disagree"	0.056	5	"124292684247609_1696704947006367|disagree"	150	3	"124292684247609_1696704947006367"	"disagree"	19	0.208	0.208	0	0	3	4	0	0	0	1	0	0	0.526	0.472	0	0	0	0.483	0	0	1.579	1.89	0	0	0	0.483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.605	0.168	0	0	0	3.918	0	0.083	0.193	0	0.483	0.483	3.952	3.469	0	0	"124292684247609_1696704947006367"	"disagree"	231	60	175	41	406	101	1.18965517241379	4.78217821782178	"sp"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"sp"	3	"0"
"150-sp"	150	"124292684247609_1768089829867878"	"150|124292684247609_1768089829867878|agree"	7	"agree"	4.267	5	"124292684247609_1768089829867878|agree"	150	7	"124292684247609_1768089829867878"	"agree"	41	0.226	0.219	0.485	0	0	2	1	0	0	2	1	0	0	0.59	1.809	0	0	0.855	4.064	0	0	1.18	1.809	0	0	1.709	4.064	0	0	1.18	1.809	0	0	0	0	0	0	0	0	0	0	0.171	0.356	0	0	3.564	4.882	0.057	0.146	0	5.773	5.773	8.762	2.989	2.989	0	"124292684247609_1768089829867878"	"agree"	31	6	57	13	88	19	65.6022727272727	303.842105263158	"sp"	0	"10/19/2018 12:20:49"	1995	"Kvinna"	5	1	3	"sp"	3	"0"
"151-cu"	151	"124292684247609_1846952198648307"	"151|124292684247609_1846952198648307|disagree"	18	"disagree"	8.922	1.778	"124292684247609_1846952198648307|disagree"	151	18	"124292684247609_1846952198648307"	"disagree"	34	0.236	0.236	0	0	1	3	1	1	0	0	0	0	0.408	1.932	1.47	0.339	0	0	0	0	0.408	5.797	1.47	0.339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.102	0.162	6.235	8.43	0	0	0	0.067	0.17	0	0	0	8.014	8.014	0	0	"124292684247609_1846952198648307"	"disagree"	160	42	115	27	275	69	0	0	"cu"	0	"10/19/2018 12:24:23"	1996	"Kvinna"	4	1	2	"cu"	5	"0"
"151-cu"	151	"124292684247609_1635135699829959"	"151|124292684247609_1635135699829959|agree"	21	"agree"	9.556	9.589	"124292684247609_1635135699829959|agree"	151	21	"124292684247609_1635135699829959"	"agree"	19	0.211	0.211	0	0	0	1	1	1	0	0	0	0	0	2.408	1.341	0.252	0	0	0	0	0	2.408	1.341	0.252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	2.724	4.154	0	0	0	0.061	0.14	0	0	0	4.001	4.001	0	0	"124292684247609_1635135699829959"	"agree"	51	13	23	7	74	20	0	0	"cu"	0	"10/19/2018 12:24:23"	1996	"Kvinna"	4	1	2	"cu"	5	"0"
"151-cu"	151	"124292684247609_1707733802570148"	"151|124292684247609_1707733802570148|agree"	6	"agree"	9.711	8.889	"124292684247609_1707733802570148|agree"	151	6	"124292684247609_1707733802570148"	"agree"	23	0.213	0.213	0	0	3	5	1	0	0	0	0	0	0.196	0.558	1.518	0	0	0	0	0	0.588	2.791	1.518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293	0.116	2.631	0	0	0	0	0.071	0.147	0	0	0	4.897	4.897	0	0	"124292684247609_1707733802570148"	"agree"	111	25	147	33	258	58	0	0	"cu"	0	"10/19/2018 12:24:23"	1996	"Kvinna"	4	1	2	"cu"	5	"0"
"151-cu"	151	"124292684247609_1529460447064152"	"151|124292684247609_1529460447064152|disagree"	10	"disagree"	4.756	1.033	"124292684247609_1529460447064152|disagree"	151	10	"124292684247609_1529460447064152"	"disagree"	43	0.31	0.31	0	0	0	4	3	0	0	4	4	0	0	0.786	0.897	0	0	0.886	0.985	0	0	3.146	2.692	0	0	3.545	3.939	0	0	2.486	2.302	0	0	0	0	0.66	0.39	0	0	0	0	0.166	2.622	0	0	5.252	7.559	0.076	0.167	0	7.484	7.484	13.322	5.838	4.788	1.05	"124292684247609_1529460447064152"	"disagree"	37	7	38	6	75	13	99.7866666666667	575.692307692308	"cu"	0	"10/19/2018 12:24:23"	1996	"Kvinna"	4	1	2	"cu"	5	"0"
"151-ec"	151	"124292684247609_1618187394858123"	"151|124292684247609_1618187394858123|agree"	12	"agree"	1.278	1.378	"124292684247609_1618187394858123|agree"	151	12	"124292684247609_1618187394858123"	"agree"	46	0.224	0.224	0.21	0	4	5	2	0	0	1	0	0	0.519	0.444	2.541	0	0	0.697	0	0	2.077	2.222	5.082	0	0	0.697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168	0.553	4.238	0	0	10.374	0	0.088	0.263	0.018	0.697	0.697	10.078	9.381	0	0	"124292684247609_1618187394858123"	"agree"	133	32	124	23	257	55	2.71206225680934	12.6727272727273	"ec"	0	"10/19/2018 12:24:23"	1996	"Kvinna"	4	1	2	"ec"	4	"1"
"151-ec"	151	"124292684247609_1770258722984322"	"151|124292684247609_1770258722984322|agree"	19	"agree"	0.656	0.622	"124292684247609_1770258722984322|agree"	151	19	"124292684247609_1770258722984322"	"agree"	18	0.208	0.208	0	0	0	1	1	0	0	0	0	0	0	1.869	1.869	0	0	0	0	0	0	1.869	1.869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	2.021	0	0	0	0	0.088	0.195	0	0	0	3.738	3.738	0	0	"124292684247609_1770258722984322"	"agree"	35	10	87	21	122	31	0	0	"ec"	0	"10/19/2018 12:24:23"	1996	"Kvinna"	4	1	2	"ec"	4	"1"
"151-ec"	151	"124292684247609_1658676644142531"	"151|124292684247609_1658676644142531|disagree"	4	"disagree"	8.133	7.144	"124292684247609_1658676644142531|disagree"	151	4	"124292684247609_1658676644142531"	"disagree"	30	0.232	0.244	0.174	0	2	2	1	0	0	2	0	0	1.176	0.472	1.458	0	0	0.67	0	0	2.352	0.944	1.458	0	0	1.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169	2.398	4.679	0	0	4.134	0	0.077	0.15	0	1.34	1.34	6.094	4.754	0	0	"124292684247609_1658676644142531"	"disagree"	262	57	132	31	394	88	3.4010152284264	15.2272727272727	"ec"	0	"10/19/2018 12:24:23"	1996	"Kvinna"	4	1	2	"ec"	4	"1"
